ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1763951724031520965,2024-03-02T15:37:18+00:00,en,0,0,0,52,,"RT @kimbrunhuber: ""They want regime change, and that's how they are trying to show the world."" A low voter turnout amid calls to boycott Ir…"
1763886695185870963,2024-03-02T11:18:54+00:00,nl,28,1,12,4,5219,Vrijdag verzamelen we in mi pueblo Defensie-experten van over het hele land om het te hebben over de toekomst van onze krijgsmacht. De inschrijvingen lopen lekker binnen. Wil je ook komen? Schrijf je in! Mailtje naar nele.demartelaere@n-va.be Tot dan!Theo https://t.co/nVYyEA8N8C
1763881212416811177,2024-03-02T10:57:07+00:00,nl,267,4,32,44,10660,"Enige minister van defensie ter wereld die geen extra geld eist voor haar departement. Of toch wel, met een Rijkentaks, de heilige graal der communisten en andere links-populisten. https://t.co/xiQkonKBsX"
1764579735684722974,2024-03-04T09:12:47+00:00,nl,0,0,0,34,,RT @de_NVA: 'Het masterplan uit de Zweedse periode om de overbevolking in de gevangenissen aan te pakken is in de Vivaldi-schuif blijven li…
1764571635497996622,2024-03-04T08:40:36+00:00,nl,0,0,0,13,,RT @de_NVA: 'Het is niet toevallig dat vooral Vlaamse gevangenissen nu de deuren willen sluiten. De overbevolking wordt voornamelijk door V…
1764285300166074709,2024-03-03T13:42:49+00:00,nl,0,0,0,54,,"RT @fonskedespons: #Luistertip dit interview met Remi Vermeiren, waarin hij haarfijn uitlegt waarom er een democratisch deficit is in Belgi…"
1764572143994442133,2024-03-04T08:42:37+00:00,nl,209,2,21,51,11839,"In het parlement heb ik deze mails en de PV’s van meeting over het RescEU project herhaaldelijk, zonder resultaat opgevraagd. Ook wij richten ons tot de Commissie Toegankelijkheid Bestuursdocumenten, opnieuw..Transparantie blijft een probleem voor ministerie Vandenbroucke"
1764569168009904443,2024-03-04T08:30:48+00:00,nl,443,3,49,113,22921,Groene zelfbediening?
1764412919641452868,2024-03-03T22:09:55+00:00,nl,197,6,76,10,21775,"Kamp Waes: prachtig televisieprogramma, beste reclame voor onze strijdkrachten, ever. Respect voor alle deelnemers. Vlaanderen weerbaar maken doe je dus zo. Sterk werk, proficiat."
1764727633856618694,2024-03-04T19:00:29+00:00,nl,114,0,20,20,3763,"Als techneut, early adopter én Antwerpenaar ben ik bijzonder fier dat Fiber aanwezig is in 80% van onze stad. Technologische vooruitgang is goed voor onze economie en onze welvaart. Daar blijven we op inzetten met @Bart_DeWever en de @de_NVA! @proximushttps://t.co/DBRvvjHrOb"
1764392283107914156,2024-03-03T20:47:55+00:00,nl,0,0,0,52,,"RT @PVelleAntiJihad: Moslimjongeren uit Charleroi, die trouw hebben gezworen aan terreurgroep IS en trots zijn op brandstichting in scholen…"
1764367206026989921,2024-03-03T19:08:16+00:00,nl,1,0,0,0,402,*leiden
1764658404268572830,2024-03-04T14:25:24+00:00,nl,19,1,9,0,1776,@BartDeMeulenaer En zeggen dat de vraag om het sneeuwruimen van de eigen dorpel ook nog te ‘politiseren’ van sommige burgers komt. 🤷🏻‍♂️ (En te veel politici gaan al te graag mee in die belofteninflatie.) https://t.co/d2HITGWIuq
1764702348901752957,2024-03-04T17:20:01+00:00,nl,3,0,1,0,248,@BartDeMeulenaer @PeterDeRoover1 Ge beseft toch dat jullie hier allebei hetzelfde zeggen...
1764259443041083808,2024-03-03T12:00:04+00:00,nl,185,3,33,17,12933,"De ""goede belgen"" die beweren dat VL het niet beter doet, kennen Wallonië niet.Waalse zorg trekt op niks. Tec is failliet. Onderwijsniveau zakt er niet meer omdat dat al decennia op de oeso-bodem zit.Niettemin moet VL de lat nog hoger leggen."
1764277748502044688,2024-03-03T13:12:48+00:00,nl,4,0,6,0,370,@peterderyck Omdat Jeremie eigenlijk bedoelt dat we moeten herfederaliseren en dus de Vlaamse en Waalse dienstverlening moeten nivelleren.
1764330472136491493,2024-03-03T16:42:18+00:00,nl,5,0,2,0,249,@JeremieVaneeckh @peterderyck Op uw website https://t.co/rUwfinFrGr
1764722305723150831,2024-03-04T18:39:19+00:00,nl,2,0,3,0,381,@2Plot Heb ik dat ergens ontkend?
1764726839979749380,2024-03-04T18:57:20+00:00,nl,1,0,1,0,44,"@2Plot Een mens leert toch wel wat over zichzelf, zelfs wat ik ‘eigenlijk’ schreef zonder het te schrijven."
1764588251224928716,2024-03-04T09:46:38+00:00,nl,31,0,10,4,3587,Het zorgt alvast voor ‘beweging’ om wat aan bomen te schudden. 🌳 Het interview lezen lijkt dus de moeite. 😇@DeZondag
1764338876577976459,2024-03-03T17:15:42+00:00,nl,11,0,2,0,462,"@Jonas_Naeyaert Aha, dus uw partij vraagt nog meer betutteling? 😉 https://t.co/T2OISRxvXm"
1764343479381996008,2024-03-03T17:34:00+00:00,nl,0,0,2,0,38,@TomWitters1 @Jonas_Naeyaert Waarom niet? Vindt u dan ook dat de politiek alles moet regelen?
1764335878816579625,2024-03-03T17:03:47+00:00,nl,12,0,2,0,769,@C_dtro Zeg ik het omgekeerde dan? Maar laat de politiek niet alles bepalen!
1764337653468590311,2024-03-03T17:10:51+00:00,nl,0,0,2,0,105,@C_dtro We zijn het dus eens. 😉 https://t.co/hgZ3WaKcVq
1764339286516662578,2024-03-03T17:17:20+00:00,nl,1,0,1,0,68,@C_dtro Ik schreef er vandaag nog dit over (in mijn zondagse stijl weliswaar 😉):https://t.co/EQOB4SxlFq
1764337300316577934,2024-03-03T17:09:26+00:00,nl,1,0,1,0,22,@PenroseVRXP @actandevolve Klopt maar vooral ‘minder beloven wat toch niet kan uitgevoerd worden’. https://t.co/nE4Ke8hnWe
1764775318546440257,2024-03-04T22:09:58+00:00,art,73,0,6,6,9428,❤️ 🌪️
1764761492790882630,2024-03-04T21:15:02+00:00,nl,20,0,5,0,1273,@Nicole_demoor @YlvaJohansson @MarlaskaGrande Dat partnerschap met Tunesië bestaat dat dan nog?!
1764683855234019362,2024-03-04T16:06:31+00:00,nl,0,0,0,9,,"RT @NVALeuven: Uit recente cijfers, opgevraagd door raadsleden @zegerdebyser en @LiesVerlindenVL blijkt dat in 2023 alleen al meer dan 93.0…"
1764665226065027515,2024-03-04T14:52:30+00:00,nl,68,2,48,11,8338,"Beste mensen,Defensie is na jaren verwaarlozing terug ‘top of mind’ in het Westen. En wie aan defensie denkt, denkt aan innovatie, onderzoek, ontwikkeling, productie en industrie.Naast de Green Deal wordt Defensie de grootste economische werf voor de komende jaren. Als… https://t.co/9WJOW3UiGI"
1764578203945857381,2024-03-04T09:06:42+00:00,nl,0,0,0,192,,RT @jeroenbossaert: Opnieuw houdt Vandenbroucke mails achter. Ditmaal over Oekraïne-contract.Topambtenaar V.H. zou contract aan Franse mu…
1764572009332105525,2024-03-04T08:42:05+00:00,nl,82,0,14,11,7529,Precies de Europese Commissie…We moeten de Middellandse zee sluiten voor illegale grensoverschrijdingen via de Australische aanpak. Doen we dat niet zal de democratie nog meer onder druk komen te staan.
1764568696838578305,2024-03-04T08:28:56+00:00,fr,0,0,0,165,,RT @etiennedujardin: Le scandale des millions d'euros octroyés par des ministres écolos à des asbl écolos.....Faut encore que cela soit la…
1764560370201440262,2024-03-04T07:55:50+00:00,nl,25,0,9,0,7183,Haley wint de Washington DC primary. Haar eerste en waarschijnlijk enige. En dat net in ‘the swamp’… wat het opnieuw reclame maakt voor Trump.
1764414296115621913,2024-03-03T22:15:24+00:00,qam,6,0,0,0,3771,. @BelgiumDefence @CComhair
1764381881305334171,2024-03-03T20:06:35+00:00,de,24,0,1,0,4066,"@AverageRob Welkom, kleine Theo. 😅👌"
1764564495358185761,2024-03-04T08:12:14+00:00,en,0,0,0,7,,"RT @parleu2024be: IPC_CFSP/CSDP - Yesterday evening, the participants were received by @PeterBuysrogge &amp; @dirk_defauw at the town hall of B…"
1764376635472519328,2024-03-03T19:45:45+00:00,nl,51,0,8,9,3444,"20 jaar geleden studeerden we samen af aan de faculteit Tandheelkunde van de VUB… en dat moest natuurlijk gevierd worden.Het was niet echt een gemakkelijke studie en het waren m’n eerste jaren in Vlaanderen, wat voor mij ook allemaal niet zo evident was.We hebben zoveel leuke,… https://t.co/66N0L0fJZl"
1764365619275731096,2024-03-03T19:01:58+00:00,nl,480,17,78,98,24232,"Moskeeën zijn plekken waar de jeugd, de generatie van de toekomst, geïndoctrineerd wordt.Daar leren ze over de vele schadelijke extreme ideeën zoals de genderapartheid in die religie of allerlei beperking voor vrouwen die zich moeten bedekken en zedig gedragen.Allerlei… https://t.co/rflQxXOU0b"
1764977446321868964,2024-03-05T11:33:09+00:00,nl,152,0,10,37,7546,Tijd om dit artikel nog eens boven te halen: https://t.co/tudEblEVmiHet deed destijds - tot mijn grote verbazing - niet veel stof opwaaien. Waar was de Vlaamse pers destijds? Alles werd toegedekt met de mantel der liefde en sommigen hebben daar hun voordeel mee gedaan
1764987761281446233,2024-03-05T12:14:08+00:00,nl,0,0,0,37,,RT @FriedaGijbels: Tijd om dit artikel nog eens boven te halen: https://t.co/tudEblEVmiHet deed destijds - tot mijn grote verbazing - nie…
1764932712773648682,2024-03-05T08:35:24+00:00,nl,0,0,0,35,,RT @MDiependaele: Dit monitoringsrapport is een opsteker voor onze Vlaamse begroting. Het tekort van 2023 valt beter uit dan we voorzien ha…
1765008595978997842,2024-03-05T13:36:56+00:00,nl,108,1,16,14,4805,Het contrast met de federale regering kan niet groter zijn.
1764992392308851058,2024-03-05T12:32:32+00:00,nl,0,0,0,25,,"RT @de_NVA: ""In plaats van efficiëntiewinsten te zoeken en die te herinvesteren in de zorg, steekt het budget niet zo nauw bij Vandenbrouck…"
1765022395100778951,2024-03-05T14:31:46+00:00,en,87,1,6,10,7674,Topcollega! ⁦@jvanovertveldt⁩The 'most influential MEP' in the European Parliament uncovers the secrets to his success https://t.co/Ts6HNGzAJB
1765008455792726469,2024-03-05T13:36:22+00:00,nl,0,0,0,15,,RT @de_NVA: Uit het nieuwste monitoringsrapport blijkt dat de Vlaamse begroting vorig jaar een pak minder in het rood ging dan initieel ver…
1765086813088337949,2024-03-05T18:47:44+00:00,nl,220,1,63,29,12014,"Na 4 jaar stevig oppositiewerk schrijven Sander en ik een boek: ‘De puinhopen van Vivaldi’. Aan inspiratie geen gebrek. 😅Binnenkort meer nieuws! 🚀Prettige avond,TheoPS: Een boek met scherpe kritiek, maar ook met onze visie én oplossingen voor een beter, sterker land.👌 https://t.co/PbLdl24wbf"
1765048001154711589,2024-03-05T16:13:31+00:00,en,0,0,0,1623,,RT @shahhasnain77: Facebook down Instagram down Meta struggling FB &amp; IG "Meanwhile X Users" 😂😂😂 https://t.co/LgVOZww4O7
1764912683604644180,2024-03-05T07:15:48+00:00,nl,574,23,110,191,56543,"Best mensen,Wie De Afspraak op Vrijdag gezien heeft, weet het. Van Karel Verhoeven, hoofdredacteur van De Standaard, mag ik niet meer spreken over migratie. Hij verwees daarvoor naar mijn recente post over de hallucinante ‘gratis geld’ steun die Vivaldi weggeeft aan nieuwkomers…"
1764915778262827345,2024-03-05T07:28:06+00:00,nl,73,1,25,3,5595,@itsbeertime1 Waarom? Dit is federale bevoegdheid. Het VB speelt daar niet mee en zal daar nooit meespelen.
1765054476644237475,2024-03-05T16:39:15+00:00,nl,171,5,40,29,5553,.⁦@jvanovertveldt⁩ is samen met ⁦@GeertBourgeois⁩ en ⁦@Bart_DeWever⁩ gewoon van het allerbeste dat we in huis hebben 👌 https://t.co/SX1VxRIXMu
1764995874369704026,2024-03-05T12:46:23+00:00,nl,0,0,0,0,34,@PALNWS Verkocht onder het mom van verkeersveiligheid. Terwijl recidivisten -de gevaarlijksten in het verkeer- in het huidige model net garant staan voor een rinkelende kassa.
1765048451899834704,2024-03-05T16:15:18+00:00,nl,0,0,0,30,,"RT @fonskedespons: Links de originele titel van het @vrtnws artikel over de gruweldaden van Hamas, rechts de nieuwe, gecorrigeerde titel. W…"
1764991057773596884,2024-03-05T12:27:14+00:00,nl,5,0,1,0,103,@Guido1954 @PeterDeRoover1 ok dan. u heeft onze parlementaire werkzaamheden de afgelopen jaren blijkbaar niet gevolgd.
1765054335476531566,2024-03-05T16:38:41+00:00,nl,2,0,1,0,50,@Guido1954 @PeterDeRoover1 In alle bescheidenheid. De financiering van de overheidslabs doen verminderen. Anders waren er nog vele miljoenen extra verspild.
1764973325317501308,2024-03-05T11:16:47+00:00,qme,2,0,0,0,15,@KHaentjens @KarenLiesens @KDepoorterMP https://t.co/8OEYaDh9TS
1764973117175148957,2024-03-05T11:15:57+00:00,qme,2,0,0,0,16,@KHaentjens @KarenLiesens @KDepoorterMP https://t.co/obqLeYIN0m
1764945049454780581,2024-03-05T09:24:25+00:00,nl,39,0,3,8,659,@GevaertThomas Minister wist het niet. Heb de universiteiten zelf aangeschreven. Sommige gaven eerlijk aan dat de winsten gebruikt zijn vr andere projecten. Andere wisten te zeggen dat het geld was verdwenen in de algemene financiering. Onvergeeflijk dat een overheid zo omgaat met belastinggeld
1764972781899219456,2024-03-05T11:14:37+00:00,nl,7,0,1,1,104,"@peter_persyn @GevaertThomas Ja. En we hebben al heel snel gezien dat ze overgefinancierd werden, gewoon door aantal tests op te volgen via de website. Pas na herhaaldelijke parlementaire tussenkomsten is financiering geleidelijk teruggeschroefd. Minister had overeenkomst veel sneller moeten herbekijken"
1764947362693145070,2024-03-05T09:33:37+00:00,nl,10,0,0,0,112,"@GevaertThomas Nope. Die blijven fijn waar ze zitten. Compleet oneerlijk. In Limburg bv. hebben ziekenhuizen zich zelf moeten organiseren, daar was er geen federaal lab. En dus ook geen pot geld waar ze mee konden doen wat ze wilden, want werd toch niet gecheckt."
1764971309505654839,2024-03-05T11:08:46+00:00,qme,1,0,0,0,29,@GevaertThomas https://t.co/obqLeYIN0m
1764967629880480009,2024-03-05T10:54:09+00:00,nl,0,0,0,60,,RT @KarenLiesens: Must-read met @FriedaGijbels en @KDepoorterMP 👇🏻“Sommige laboratoria hebben winsten tot €9.000.000 geboekt tijdens Covid…
1765269725309804986,2024-03-06T06:54:34+00:00,nl,550,3,35,126,16801,“De regering De Croo is zwaar uit de bocht gegaan. De regeringspartijen kozen voor het eigen belang in plaats van het algemeen belang.”“Elk jaar van deze legislatuur was het begrotingstekort van België groter dan het gemiddelde in de eurozone. België had een tekort van… https://t.co/2t6L1YB0xp
1765268548258034029,2024-03-06T06:49:53+00:00,nl,358,6,48,68,21167,"Prima, ik kies de bedrijven van de 88.000 Brusselse werklozen.Amper de helft van de mensen van niet-EU herkomst werkt. Toch willen sommigen ons wijsmaken dat minder migratie tot een faillissementsgolf leidt. Waarom? https://t.co/rROWl207Yz"
1765274658088034748,2024-03-06T07:14:10+00:00,nl,201,6,73,19,18034,"Beste mensen,Aan het prachtige Koninklijk Circus in Brussel een koffie ☕️ gedronken met de Oekraïense 🇺🇦 Daria Kaleniuk @dkaleniuk .Ze leidt de strijd tegen corruptie en voor hervormingen in haar land. Deze straffe dame gaf me drie belangrijke boodschappen mee:✋ Stop het… https://t.co/7jSb3ADqHE"
1765327341109100803,2024-03-06T10:43:30+00:00,nl,68,3,30,3,7911,"Heerlijke wandeling in de bossen 🌳 van Linden met dorpsgenoot en VOKA-voorzitter Rudy Provoost. Gesprekken over ondernemerschap, de verkiezingen en de urgente nood aan een sterke defensie-industrie. @vokavzw https://t.co/OnUcHaE6j6"
1765329709787693244,2024-03-06T10:52:55+00:00,nl,4,0,4,0,932,"@DVanLangenhove @vokavzw Het wordt een obsessie, Dries."
1765281242482704539,2024-03-06T07:40:20+00:00,nl,522,4,36,88,20348,Jarenlang kreeg ik als antwoord van Mahdi en De Moor op mijn uitgewerkt en gedocumenteerd pleidooi voor het Australisch model: ‘Dat gaat niet!’ Nu staat het in hun EVP verkiezingsprogramma. 😅
1765280567891726470,2024-03-06T07:37:39+00:00,zxx,34,0,2,9,2822,https://t.co/z47ZBmBaz8
1765088537349677091,2024-03-05T18:54:35+00:00,nl,0,0,0,31,,RT @FranckenTheo: Na 4 jaar stevig oppositiewerk schrijven Sander en ik een boek: ‘De puinhopen van Vivaldi’. Aan inspiratie geen gebrek. 😅…
1765268948033864069,2024-03-06T06:51:28+00:00,hu,12,0,1,2,882,Statbel https://t.co/RT2RXLvIVn
1765276956449234980,2024-03-06T07:23:18+00:00,nl,31,0,2,3,637,"@er_schild En jij gelooft dat migratie dat zal oplossen? Deze bakkerij staat in Molenbeek, recordgemeente in zowel immigratie als werkloosheid. Duizenden werklozen op wandelafstand, maar niemand die wil werken.https://t.co/jzscrq1Ds3"
1765299546223972485,2024-03-06T08:53:04+00:00,nl,3,0,1,0,305,@sigridschollen Er is geen enkele politieke partij die pleit voor minder immigratie van binnen de EU. Doe wat meer moeite aub.
1765286398444142756,2024-03-06T08:00:49+00:00,nl,12,0,1,1,307,"@gowildgoslow In ons ocmw ontmoet ik af en toe mensen die werken als een ziekte zien.Mij niet gelaten als degenen die kunnen werken liever maandenlang niks doen, maar verwacht dan niet dat de werkende mensen daarvoor belastingen betalen."
1765283433591214452,2024-03-06T07:49:02+00:00,nl,2,0,1,0,163,@Guy_Arnoldi Een man met een missie
1765320393642938497,2024-03-06T10:15:54+00:00,nl,1,0,1,0,80,"@sigridschollen Hoezo, ""wat is het""? Heb u ooit al 1 persoon horen klagen over emigratie misschien? En binnen de EU is er vrij verkeer, daar heb je sowieso geen vat op."
1765288153668088106,2024-03-06T08:07:47+00:00,nl,0,0,0,44,,"RT @MDiependaele: Links waar Europa mee bezig is, rechts waar het mee bezig zou moeten zijn... Los van de legitieme afvalproblematiek is di…"
1765273398618231163,2024-03-06T07:09:10+00:00,nl,0,0,0,126,,RT @SanderLoones: “De regering De Croo is zwaar uit de bocht gegaan. De regeringspartijen kozen voor het eigen belang in plaats van het alg…
1765301526552052186,2024-03-06T09:00:56+00:00,nl,58,1,11,14,2939,💻Wat kan de overheid leren van het urenlang uitvallen van #Facebook en #Instagram en welke risico’s lopen bedrijven die tech platformen gebruiken als identificatie-provider? Lees mijn overzicht en aanbevelingen 👇 https://t.co/SCFBkggvYZ
1765415180677038212,2024-03-06T16:32:33+00:00,nl,25,0,4,1,1669,@TijlDeBie @www11be @WouterDeVriendt @PietDeBruyn De grote verdediger van de vrije meningsuiting die fakenews verspreidt. Ach ja…De tekst staat dus nog gewoon online (maar van 2015 dus behoorlijk ver terug uiteraard). Waarom zou ik die ook weghalen? Mijn medeleven is niet eenzijdig.
1765489725740134816,2024-03-06T21:28:46+00:00,nl,0,0,2,0,191,"@TijlDeBie @www11be @WouterDeVriendt @PietDeBruyn Bleek dus wel degelijk ‘fake news’. Rechten worden best verantwoord uitgeoefend.  Wie alleen de wet als grens erkent, lokt overheidsbetutteling uit."
1765418763061428447,2024-03-06T16:46:47+00:00,qme,0,0,0,0,60,@TijlDeBie 🙄
1765418637752492474,2024-03-06T16:46:17+00:00,nl,4,0,1,0,275,@TijlDeBie @www11be @WouterDeVriendt @PietDeBruyn Beter zoeken. Het staat er gewoon nog op. Succes.
1765427061428998181,2024-03-06T17:19:46+00:00,nl,66,0,20,4,6001,Vlaanderen moet best mee bewegen. Morgen meeting met @JanJambon en @jvanovertveldt hierover. Vrijdag onze @de_NVA Defensiedag met een vol huis waaronder een pak captains of industry. Let’s go! 🚀https://t.co/jGZDdzMXo2
